Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,OWN
588,Shakial Taylor (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
589,Stephen Denmark (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.0%
590,A.J. Terrell (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,8.4%
591,Lavert Hill (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
592,Damon Arnette (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.9%
593,Jaylon Johnson (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.9%
594,Jeff Gladney (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.9%
595,Lamar Jackson (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
596,Cameron Dantzler (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%
597,CJ Henderson (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,13.4%
598,Kristian Fulton (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.5%
599,Jeff Okudah (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,28.8%
600,Calvin Moore (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
601,Mazzi Wilkins (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.0%
602,Anthony Chesley (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
603,Kareem Orr (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
604,Alex Myres (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
605,Brandon Watson (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
606,Montre Hartage (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.6%
607,Ka'dar Hollman (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
608,Rock Ya-Sin (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.9%
609,Alijah Holder (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
610,Iman Marshall (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
611,Jordan Brown (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
612,Keisean Nixon (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
613,Kemon Hall (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
614,Donnie Lewis Jr. (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
615,Nate Brooks (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
616,Ken Webster (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
617,Lonnie Johnson Jr. (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%
618,Isaiah Johnson (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
619,Nik Needham (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.5%
620,Kendall Sheffield (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.3%
621,Saivion Smith (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
622,Picasso Nelson Jr. (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
623,Malik Gant (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
624,Cam Lewis (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
625,Tim Harris (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
626,Jimmy Moreland (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
627,Blessuan Austin (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.3%
628,Corey Ballentine (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.3%
629,Chauncey Gardner-Johnson (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.7%
630,Sean Bunting (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%
631,JoeJuan Williams (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
632,Bryce Hall (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.7%
633,Michael Jackson (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
634,David Long (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
635,Justin Layne (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.6%
636,Jamel Dean (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.6%
637,Jordan Miller (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
638,Juston Burris (CAR),0,0,0.0,0,0,0,0,0,8,0.0,0.0,2.2%
639,Deiondre' Hall (TB),0,0,0.0,0,0,0,0,0,13,0.0,0.0,0.0%
640,Will Redmond (GB),0,0,0.0,0,0,0,0,0,5,0.0,0.0,0.2%
641,Brandon King (NE),0,0,0.0,0,0,0,0,0,15,0.0,0.0,0.2%
642,Anrdre Hal (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
643,Kevin Peterson (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
644,Duke Thomas (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
645,Winston Rose (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.0%
646,Michael Jordan (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
647,Harlan Miller (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
648,Tye Smith (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
649,Craig Mager (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
650,Lorenzo Doss (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
651,Robertson Daniel (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
652,Antonio Hamilton (KC),0,0,0.0,0,0,0,0,0,13,0.0,0.0,0.0%
653,Dee Virgin (DET),0,0,0.0,0,0,0,0,0,4,0.0,0.0,0.0%
654,Jomal Wiltz (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
655,D.J. Killings (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
656,Breon Borders (PIT),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.2%
657,Cole Luke (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
658,David Rivers (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
659,DaShaun Amos (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.0%
660,Marcus Sayles (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
661,Kenneth Durden (TEN),0,0,0.0,0,0,0,0,0,5,0.0,0.0,0.0%
662,Tre Roberson (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
663,Jeff Richards (FA),0,0,0.0,0,0,0,0,0,4,0.0,0.0,0.0%
664,Josh Hawkins (ATL),0,0,0.0,0,0,0,0,0,6,0.0,0.0,2.0%
665,Jeremiah McKinnon (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
666,Brendan Langley (FA),0,0,0.0,0,0,0,0,0,5,0.0,0.0,0.0%
667,Treston Decoud (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
668,Brian Allen (SEA),0,0,0.0,0,0,0,0,0,6,0.0,0.0,0.0%
669,Jeremy Clark (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
670,Josh Norwood (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
