Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,OWN
294,Micah Kiser (LAR),0,0,0.0,0,0,0,0,0,1,0.0,0.0,2.2%
295,Andrew Soroh (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
296,Willie Harvey (CLE),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
297,Curtis Bolton (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
298,Mike Onuoha (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
299,Matthew Orzech (JAC),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
300,Luke Gifford (DAL),0,0,0.0,0,0,0,0,0,6,0.0,0.0,0.0%
301,Andrew Dowell (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
302,Chris Peace (NYG),0,0,0.0,0,0,0,0,0,5,0.0,0.0,0.4%
303,Noah Dawkins (TB),0,0,0.0,0,0,0,0,0,10,0.0,0.0,0.0%
304,Malik Harrison (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,8.0%
305,Cam Brown (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
306,Shaquille Quarterman (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.2%
307,Joe Bachie (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
308,Jordan Mack (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
309,Evan Weaver (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
310,Jacob Phillips (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.9%
311,Chris Orr (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
312,Jordyn Brooks (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,11.4%
313,Joshua Smith (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.0%
314,Anfernee Jennings (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.3%
315,Troy Dye (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.1%
316,Akeem Davis-Gaither (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.6%
317,Zack Baun (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.7%
318,Kenneth Murray (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,26.3%
319,Isaiah Simmons (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,52.6%
320,Keandre Jones (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
321,Darryl Johnson (BUF),6,5,1.0,0,0,0,0,0,16,0.0,0.0,0.0%
322,Wes Farnsworth (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
323,Kaden Elliss (NO),0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%
324,Gerri Green (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
325,Ulysees Gilbert (PIT),0,0,0.0,0,0,0,0,0,7,0.0,0.0,0.2%
326,Sutton Smith (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,40.0%
327,Cole Mazza (LAC),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
328,Vosean Joseph (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
329,Tyrel Dodson (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
330,Chase Hansen (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
331,Dakota Allen (JAC),0,0,0.0,0,0,0,0,0,5,0.0,0.0,1.0%
332,Terez Hall (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
333,Joe Giles-Harris (JAC),0,0,0.0,0,0,0,0,0,5,0.0,0.0,0.0%
334,Del'Shawn Phillips (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
335,Nick Moore (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
336,Tre' Crawford (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
337,Dan Godsil (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
338,Darius Harris (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
339,Josh Watson (DEN),0,0,0.0,0,0,0,0,0,8,0.0,0.0,0.0%
340,Jacob Bobenmoyer (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
341,Jamal Davis II (GB),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
342,Ty Summers (GB),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.4%
343,Davion Taylor (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.4%
344,Blake Lynch (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
345,Clay Johnston (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
346,Cole Christiansen (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
347,Dante Olson (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
348,Blake Ferguson (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
349,Christian Rozeboom (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
350,Leo Lewis (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.0%
351,Rayshawn Wilborn (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
352,Nate Evans (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
353,Kyahva Tezino (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
354,Cassh Maluia (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
355,Ross Matiscik (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
356,Joe Fortunato (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
357,Dominque Ross (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
358,Bryan Wright (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
359,Omari Cobb (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
360,Romeo Finley (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
361,Frankie Griffin (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
362,Javin White (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
363,Liam McCullough (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
364,Brandon Wellington (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
365,Jordan Glasgow (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
366,Eli Mencer (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
367,Jonas Griffith (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
368,Sam Franklin Jr. (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
369,Steve Wirtel (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
370,Rashad Smith (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.0%
371,Khaylan Kearse-Thomas (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
372,Kristian Welch (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
373,Solomon Ajayi (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
374,Cale Garrett (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
375,Logan Wilson (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,10.0%
376,Willie Gay Jr. (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,13.4%
377,John Houston Jr. (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
378,Casey Toohill (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
379,Kylan Johnson (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
380,Krys Barnes (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
381,Khaleke Hudson (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
382,David Reese II (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
383,Patrick Queen (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,39.9%
384,Kamal Martin (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
385,Carter Coughlin (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
386,Marcel Spears Jr. (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
387,Asmar Bilal (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
388,Mykal Walker (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.8%
389,Cam Gill (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
390,Jordan Fehr (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
391,Markus Bailey (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
392,Michael Divinity Jr. (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
393,Jan Johnson (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
394,Chapelle Russell (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
395,Bryan London II (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
396,Justin Strnad (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
397,T.J. Brunson (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
398,Tae Crowder (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
399,Shaun Bradley (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
400,Daniel Bituli (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
401,De'Jon Harris (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
402,Francis Bernard (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
403,Kendall Futrell (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
404,Otaro Alaka (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
405,Ben Banogu (IND),7,4,2.5,1,0,1,0,0,16,0.0,0.0,1.4%
406,Joseph Jones (DEN),0,0,0.0,0,0,0,0,0,13,0.0,0.0,0.0%
407,Breeland Speaks (KC),0,0,0.0,0,0,0,0,0,1,0.0,0.0,2.3%
408,Christian Kuntz (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
409,Christian Sam (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
410,Jason Cabinda (DET),0,0,0.0,0,0,0,0,0,5,0.0,0.0,0.0%
411,Keishawn Bierria (FA),0,0,0.0,0,0,0,0,0,4,0.0,0.0,0.0%
412,Skai Moore (IND),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
413,Quentin Poling (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
414,Chris Board (BAL),3,2,0.0,0,0,1,0,0,15,0.0,0.0,0.7%
415,Trent Sieg (LV),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
416,Trevon Young (CLE),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.2%
417,Olasunkanmi Adeniyi (PIT),1,1,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
418,Justin Lawler (LAR),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
419,Devante Downs (NYG),0,0,0.0,0,0,0,0,0,10,0.0,0.0,0.2%
420,Hunter Bradley (GB),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
421,Joel Iyiegbuniwe (CHI),0,0,0.0,0,0,0,0,0,15,0.0,0.0,0.2%
422,Kylie Fitts (ARI),0,2,0.0,0,0,0,0,0,4,0.0,0.0,0.5%
423,Zaire Franklin (IND),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
424,Chris Odom (FA),6,1,2.0,0,0,1,0,0,4,0.0,0.0,3.0%
425,Jermaine Grace (CLE),0,0,0.0,0,0,0,0,0,12,0.0,0.0,0.0%
426,Nick Usher (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
427,Duke Ejiofor (HOU),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
428,Malik Jefferson (LAC),0,0,0.0,0,0,0,0,0,9,0.0,0.0,0.0%
429,Ahmad Thomas (ATL),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
430,Brady Sheldon (CIN),0,0,0.0,0,0,0,0,0,1,0.0,0.0,1.0%
431,Joey Alfieri (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
432,Ben Burr-Kirven (SEA),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.4%
433,Jaylon Ferguson (BAL),20,11,2.5,1,0,0,1,0,14,0.0,0.0,2.9%
434,Jachai Polite (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
435,Rashan Gary (GB),13,8,2.0,0,0,0,1,0,16,0.0,0.0,3.6%
436,Josh Allen (JAC),31,13,10.5,0,0,2,0,0,16,0.0,0.0,37.0%
437,D'Andre Walker (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
438,Josh Woods (CHI),0,0,0.0,0,0,0,0,0,9,0.0,0.0,0.0%
439,Kyle Wilson (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
440,DeMarquis Gates (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
441,Austin Cutting (MIN),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
442,Nate Hall (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
443,Randy Ramsey (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
444,Greg Roberts (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
445,Emmanuel Smith (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
446,Emmanuel Ellerbe (SEA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
447,Davin Bellamy (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
448,Robert McCray III (CLE),1,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
449,Anthony Wint (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
450,Ezekiel Turner (ARI),0,0,0.0,0,0,0,0,0,12,0.0,0.0,0.0%
451,Scott McKillop (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
452,Brandon Williams (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
453,David Veikune (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
454,Connor Barwin (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
455,Cyril Obiozor (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
456,Jason Pierre-Paul (TB),24,3,8.5,2,0,2,0,0,11,0.0,0.0,14.2%
457,Derrick Morgan (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
458,K.C. Asiodu (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
459,Ramon Humber (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
460,Chris Long (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
461,Colin Allred (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
462,Marques Murrell (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
463,Brian Orakpo (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
464,Vincent Rey (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
465,Nick Perry (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
466,Mortty Ivy (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
467,Korey Toomer (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
468,Brandon Marshall (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.2%
469,Nathan Triplett (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
470,Dekoda Watson (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.4%
471,Rennie Curran (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
472,Keaton Kristick (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
473,Frank Zombo (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,3.0%
474,Kevin Malast (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
475,Akinola Ayodele (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
476,Danny Clark (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
477,Dhani Jones (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
478,David Thornton (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
479,Matt Wilhelm (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
480,Gerald Hayes (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
481,Kawika Mitchell (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
482,Mason Foster (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.7%
483,Kelvin Sheppard (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,1.0%
484,Bruce Carter (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
485,Brooks Reed (FA),3,2,1.0,0,0,0,0,0,9,0.0,0.0,0.2%
486,Aldon Smith (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.5%
487,Robert Quinn (CHI),26,8,11.5,3,0,2,0,0,14,0.0,0.0,17.2%
488,Mike Vrabel (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
489,Ross Homan (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
490,Markell Carter (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
491,Keith Ellison (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
492,Corey Mays (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
493,Jamar Williams (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
494,Gerris Wilkinson (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
495,Zak DeOssie (FA),0,0,0.0,0,0,0,0,0,11,0.0,0.0,0.0%
496,Anthony Waters (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
497,Landon Johnson (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
498,Derrick Johnson (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
499,Charlie Anderson (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
500,Keyaron Fox (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
501,Vinny Ciurciu (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
502,Brock Coyle (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
503,Vic Beasley Jr. (TEN),28,14,8.0,2,0,2,0,0,16,0.0,0.0,4.9%
504,Dante Fowler Jr. (ATL),40,18,11.5,6,0,2,1,1,16,0.0,0.0,47.9%
505,Brian Peters (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
506,Adrian Phillips (NE),22,10,0.0,0,0,0,0,0,7,0.0,0.0,6.6%
507,Josh Martin (FA),0,0,0.0,0,0,0,0,0,14,0.0,0.0,0.0%
508,Ben Jacobs (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
509,Josh Keyes (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
510,Alex Singleton (PHI),0,0,0.0,0,0,0,0,0,10,0.0,0.0,0.0%
511,Nick Dzubnar (TEN),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.2%
512,Zach Vigil (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
513,Cameron Lynch (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
514,Ramik Wilson (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.2%
515,Kyle Emanuel (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
516,Hayes Pullard (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
517,Thurston Armbrister (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
518,Jordan Williams (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
519,Mike Hull (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
520,Edmond Robinson (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
521,Jake Ryan (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,1.1%
522,Ray-Ray Armstrong (FA),0,0,0.0,0,0,0,0,0,7,0.0,0.0,0.0%
523,Paul Worrilow (FA),0,0,0.0,0,0,0,0,0,4,0.0,0.0,0.0%
524,Kemal Ishmael (FA),23,18,0.0,0,0,1,0,0,14,0.0,0.0,0.0%
525,Dominique Easley (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.2%
526,Terence Garvin (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
527,Gerald Hodges (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
528,Tom Wort (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
529,J.T. Thomas (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
530,Avery Williamson (NYJ),0,0,0.0,0,0,0,0,0,1,0.0,0.0,8.5%
531,Deon Lacey (FA),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
532,Jason Ferris (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
