Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,OWN
294,Chris Landrum (HOU),3,3,0.0,0,0,0,0,0,7,0.0,0.0,0.2%
295,Justin Zimmer (CLE),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.2%
296,Woodrow Hamilton (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
297,Eric Lee (FA),4,2,0.0,0,0,0,0,0,9,0.0,0.0,0.0%
298,Christian Wilkins (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,27.3%
299,Jordan Willis (NYJ),15,6,1.0,1,0,0,1,0,16,0.0,0.0,0.2%
300,Carl Lawson (CIN),4,2,1.0,0,0,0,0,0,7,0.0,0.0,1.3%
301,Carroll Phillips (FA),1,3,0.0,0,0,0,0,0,6,0.0,0.0,0.0%
302,Jeremiah Valoaga (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
303,Pita Taumoepenu (FA),1,0,0.0,0,0,0,0,0,4,0.0,0.0,1.0%
304,Pat O'Connor (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
305,Avery Moss (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
306,Joey Ivie (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
307,Eddie Vanderdoes (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
308,Alex Barrett (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
309,Mitchell Loewen (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.2%
310,Morgan Fox (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
311,Kameron Canaday (PIT),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
312,Tanzel Smart (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
313,Harvey Langi (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
314,Takkarist McKinley (ATL),14,7,7.0,0,0,0,0,0,15,0.0,0.0,6.2%
315,Devaroe Lawrence (KC),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.2%
316,Rashaad Coward (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
317,Jarron Jones (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
318,Chris Covington (FA),0,0,0.0,0,0,0,0,0,5,0.0,0.0,0.0%
319,Rashard Lawrence (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
320,Larrell Murchison (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
321,Trevis Gipson (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
322,Kenny Willekes (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
323,Joe Gaziano (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
324,Leki Fotu (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%
325,Marlon Davidson (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.9%
326,James Lynch (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.7%
327,Jonathan Greenard (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.4%
328,Darrell Taylor (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.9%
329,Alex Highsmith (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,8.1%
330,Justin Madubuike (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.1%
331,Jabari Zuniga (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.1%
332,Davon Hamilton (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
333,Josh Uche (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.9%
334,Jordan Elliott (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
335,Terrell Lewis (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,10.0%
336,K'Lavon Chaisson (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,12.0%
337,Neville Gallimore (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.1%
338,Curtis Weaver (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
339,Bradlee Anae (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%
340,McTelvin Agim (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
341,Yetur Gross-Matos (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,18.2%
342,Jashon Cornell (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
343,Khalil Davis (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
344,Bravvion Roy (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.1%
345,Tyler Clark (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
346,Chauncey Rivers (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.0%
347,Jonathan Garvin (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.1%
348,Ross Blacklock (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.8%
349,Benning Potoa'e (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
350,Raequan Williams (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
351,LaDarius Hamilton (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
352,Delontae Scott (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
353,Alton Robinson (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
354,D.J. Wonnum (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
355,Benito Jones (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
356,Khalid Kareem (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
357,Julian Okwara (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.7%
358,Javon Kinlaw (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,10.8%
359,Anthony Rush (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
360,Bryan Mone (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.6%
361,Marquise Copeland (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
362,Kevin Givens (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
363,Shy Tuttle (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
364,Derrick Brown (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,13.9%
365,Kevin Strong (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
366,A.J. Epenesa (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.4%
367,Chase Young (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,47.1%
368,Jonathan Kongbo (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
369,Freedom Akinmoladun (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
370,Isaiah Mack (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
371,Tuzar Skipper (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
372,Stacy Keely (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
373,Aaron Adeoye (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
374,Jonathan Harris (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
375,Darrion Daniels (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
376,Jessie Lemonier (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.0%
377,Domenique Davis (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
378,Kobe Smith (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
379,James Lockhart (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
380,John Daka (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.0%
381,Marcus Willoughby (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,9.0%
382,Jeffery Whatley (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
383,George Obinna (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
384,Courtney Wallace Jr. (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
385,Bill Murray (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
386,Sterling Johnson (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
387,Dana Levine (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
388,Bryson Young (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,9.0%
389,Cedrick Lattimore (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
390,Ray Lima (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
391,Josh Avery (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
392,Azur Kamara (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
393,Niko Lalos (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
394,Reggie Walker (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
395,Kameron Cline (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
396,Myles Adams (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
397,Lee Autry (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
398,Austrian Robinson (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
399,T.J. Smith (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
400,Jonah Williams (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
401,Sam Renner (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
402,Greg Reaves (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
403,Eric Banks (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
404,Michael Hoecht (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
405,Chris Williams (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
406,Lacale London (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
407,Trey Dishon (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
408,Tyshun Render (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
409,Marcus Webb (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
410,Gus Cumberlander (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.0%
411,Sailosi Latu (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
412,Hinwa Allieu (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.0%
413,Nasir Player (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
414,David Moa (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
415,Willington Previlon (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
416,Auzoyah Alufohai (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
417,Tipa Galeai (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
418,Garrett Marino (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
419,Bryce Huff (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
420,Doug Costin (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
421,John Penisini (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
422,Breiden Fehoko (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
423,Broderick Washington Jr. (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
424,Jason Strowbridge (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
425,Malcolm Roach (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
426,Mike Panasiuk (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
427,Kendall Coleman (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
428,Nick Coe (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
429,Robert Windsor (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
430,Carlos Davis (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
431,Josiah Coatney (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
432,Jordan Williams (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
433,Adam Shuler (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,21.0%
434,Ron'dell Carter (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
435,Jamir Jones (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
436,TerShawn Wharton (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
437,Trevon McSwain (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
438,Aaron Crawford (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
439,Austin Edwards (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,20.0%
440,Calvin Taylor Jr. (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
441,Teair Tart (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
442,LeDarius Mack (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
443,Mike Danna (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
444,Kahzin Daniels (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
445,Kylie Fitts (ARI),0,0,0.0,0,0,0,0,0,6,0.0,0.0,0.5%
446,Nick Thurman (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
447,Robert McCray III (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
448,Kahlil McKenzie (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
449,Josh Allen (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,37.0%
450,Jerry Tillery (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
451,Montez Sweat (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,25.4%
452,Dre'Mont Jones (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.0%
453,Dexter Lawrence (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.7%
454,Jachai Polite (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
455,Rashan Gary (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.6%
456,Jeffery Simmons (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.8%
457,Clelin Ferrell (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,12.6%
458,Ed Oliver (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,17.0%
459,Quinnen Williams (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,9.9%
460,Nick Bosa (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,77.6%
461,Henry Mondeaux (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
462,Brian Burns (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,13.3%
463,Daniel Ekuale (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
464,Trent Harris (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
465,Frank Herron (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.0%
466,Sebastian Joseph (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
467,Ade Aruna (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
468,James Looney (GB),0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%
469,Richard Jarvis (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
470,Jacob Tuioti-Mariner (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
471,Demone Harris (KC),0,0,0.0,0,0,0,0,0,1,0.0,0.0,2.7%
472,Jonathan Wynn (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
473,Abdullah Anderson (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
474,Cavon Walker (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.0%
475,Austin Larkin (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
476,Zach Allen (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.3%
477,Raekwon Davis (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.3%
478,Ray Smith (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
479,Darryl Johnson (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
480,Dewayne Hendrix (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
481,P.J. Johnson (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
482,Quinton Bell (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
483,Maxx Crosby (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,38.6%
484,Cortez Broughton (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
485,Gerri Green (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
486,Renell Wren (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
487,Byron Cowart (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
488,Trysten Hill (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.6%
489,Sutton Smith (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,41.0%
490,Durval Neto (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
491,Anthony Nelson (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
492,Shareef Miller (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
493,Jordan Brailford (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.0%
494,Miles Brown (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
495,Khalen Saunders (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
496,Matt Nelson (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
497,Tim Ward (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
498,Ahmad Gooden (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
499,Amani Bledsoe (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
500,Braxton Hoyett (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
501,Ira Lewis (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
502,Kyle Phillips (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%
503,Olive Sagapolu (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
504,Greg Gaines (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
505,Oshane Ximines (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%
506,Armon Watts (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%
507,Demarcus Christmas (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
508,Albert Huggins (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
509,Austin Bryant (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
510,John Cominsky (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
511,Corbin Kaufusi (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
512,Wyatt Ray (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
513,Greg Roberts (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
514,Dontavius Russell (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
515,Randy Ramsey (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
516,Carl Granderson (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
517,Charles Omenihu (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.6%
518,Joe Jackson (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%
519,Isaiah Buggs (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
520,Chase Winovich (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.3%
521,Jaylon Ferguson (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.9%
522,Gerald Willis III (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
523,Ben Banogu (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%
524,Iseoluwapo Jegede (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
525,Daylon Mack (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
526,Kingsley Keke (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
527,Michael Dogbe (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
528,L.J. Collier (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%
529,Chris Slayton (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
530,Derick Roberson (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
531,Jalen Jelks (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
532,Jalen Dalton (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
533,Malik Carney (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
534,Ryan Bee (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
535,Alex Magee (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
536,Derrick Morgan (FA),19,6,0.5,3,0,0,1,0,13,0.0,0.0,0.0%
537,Jeremy Jarmon (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
538,Myron Pryor (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
539,Louis Leonard (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
540,Jacob Ford (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
541,Kentwan Balmer (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
542,Trey Lewis (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
543,Kenny Iwebema (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
544,DeMario Pressley (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
545,Olivier Vernon (CLE),23,7,7.0,0,0,1,1,0,11,0.0,0.0,6.2%
546,Dekoda Watson (FA),3,2,2.0,0,0,0,0,0,4,0.0,0.0,0.4%
547,Larry Hart (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
548,E.J. Wilson (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
549,Emmanuel Stephens (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
550,Dwayne Hendricks (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
551,Auston English (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
552,John Chick (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
553,Jay Alford (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
554,Alex Brown (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
555,Demetric Evans (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
556,Robaire Smith (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
557,Jarvis Green (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
558,Stylez White (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
559,Ryan Kerrigan (WAS),29,12,12.0,1,0,2,1,0,16,0.0,0.0,7.6%
560,Justin Houston (IND),28,10,9.5,1,1,5,3,0,12,0.0,0.0,23.7%
561,Aldon Smith (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.5%
562,Damione Lewis (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
563,Pat Williams (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
564,Bryan Robinson (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
565,Quentin Moses (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
566,Tank Johnson (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
567,Junior Siavii (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
568,Tony Brown (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
569,Eric Moore (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
570,Anthony Bryant (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
571,Craig Terrill (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
572,Travis Johnson (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
573,Bobby McCray (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
574,Preston Smith (GB),31,21,4.0,3,1,1,1,1,16,0.0,0.0,19.4%
575,Eli Harold (FA),7,2,4.0,1,0,0,0,0,13,0.0,0.0,0.0%
576,Nate Orchard (WAS),3,1,0.0,1,0,0,0,0,4,0.0,0.0,0.2%
577,Robert Thomas (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
578,Kasim Edebali (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
579,Mike Purcell (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
580,Justin Hamilton (DAL),0,0,0.0,0,0,0,0,0,4,0.0,0.0,1.0%
581,Shilique Calhoun (NE),6,6,0.0,0,0,0,0,0,7,0.0,0.0,0.4%
582,John Denney (FA),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
583,Geneo Grissom (FA),0,0,0.0,0,0,0,0,0,4,0.0,0.0,0.0%
584,Brian Mihalik (FA),0,0,0.0,0,0,0,0,0,5,0.0,0.0,0.0%
585,Jordan Williams (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
586,Ryan Delaire (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
587,Will Clarke (FA),0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%
