Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,OWN
589,Louis Leonard (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
590,Jacob Ford (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
591,Trey Lewis (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
592,Kentwan Balmer (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
593,Kenny Iwebema (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
594,Erik Walden (FA),25,11,4.0,0,0,0,1,0,16,0.0,0.0,0.0%
595,Kendall Langford (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
596,DeMario Pressley (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
597,Bruce Irvin (SEA),38,20,8.0,3,0,4,0,0,16,0.0,0.0,5.1%
598,Courtney Upshaw (FA),5,4,1.0,0,0,1,0,0,13,0.0,0.0,0.0%
599,Chandler Jones (ARI),52,7,17.0,3,0,2,0,0,16,0.0,0.0,59.7%
600,Dekoda Watson (FA),3,1,0.0,0,0,0,0,0,14,0.0,0.0,0.4%
601,Arthur Jones (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
602,Larry Hart (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
603,E.J. Wilson (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
604,Junior Galette (FA),14,6,3.0,2,0,1,0,0,16,0.0,0.0,0.0%
605,Dwayne Hendricks (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
606,Auston English (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
607,Emmanuel Stephens (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
608,John Chick (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
609,Jay Alford (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
610,Alex Brown (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
611,Dwight Freeney (FA),3,0,3.0,1,0,0,0,0,9,0.0,0.0,0.0%
612,Demetric Evans (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
613,Robaire Smith (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
614,Jarvis Green (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
615,Stylez White (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
616,Ryan Kerrigan (WAS),34,12,13.0,1,1,3,0,1,16,0.0,0.0,7.6%
617,Justin Houston (IND),46,13,9.5,5,0,0,1,1,15,0.0,0.0,23.7%
618,Aldon Smith (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.5%
619,Damione Lewis (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
620,Pat Williams (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
621,Bryan Robinson (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
622,Elvis Dumervil (FA),9,4,6.5,0,0,0,0,0,16,0.0,0.0,0.0%
623,Tamba Hali (FA),1,0,0.0,0,0,0,0,0,5,0.0,0.0,2.0%
624,Eric Moore (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
625,Quentin Moses (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
626,Ahmad Brooks (FA),13,6,1.5,2,0,0,0,0,12,0.0,0.0,0.0%
627,Anthony Bryant (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
628,Tank Johnson (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
629,Junior Siavii (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
630,Tony Brown (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
631,Travis Johnson (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
632,Bobby McCray (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
633,Craig Terrill (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
634,Nate Orchard (WAS),14,11,2.0,0,0,1,0,0,16,0.0,0.0,0.2%
635,Randy Gregory (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
636,Vic Beasley Jr. (TEN),23,6,5.0,2,0,1,0,0,14,0.0,0.0,4.9%
637,Eli Harold (FA),26,8,2.0,0,0,0,0,0,16,0.0,0.0,0.0%
638,Brian Mihalik (FA),0,0,0.0,0,0,0,0,0,15,0.0,0.0,0.0%
639,Darius Kilgo (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
640,Preston Smith (GB),31,11,8.0,3,2,1,1,0,16,0.0,0.0,19.4%
641,Markus Golden (FA),11,0,0.0,0,0,0,0,0,4,0.0,0.0,5.2%
642,Hau'oli Kikaha (FA),6,4,4.0,1,0,0,0,0,12,0.0,0.0,0.0%
643,Mike Purcell (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
644,Kasim Edebali (FA),0,1,0.0,0,0,0,0,0,13,0.0,0.0,0.0%
645,Shilique Calhoun (NE),4,2,0.0,0,0,0,0,0,9,0.0,0.0,0.4%
646,John Denney (FA),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
647,Antwaun Woods (DAL),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.8%
648,Efe Obada (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%
649,Joshua Perry (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,1.0%
650,Chris Landrum (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
651,Jonathan Woodard (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.0%
652,Justin Zimmer (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
653,Caraun Reid (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
654,Jeremiah Attaochu (DEN),5,1,0.0,0,0,0,0,0,4,0.0,0.0,0.2%
655,Nick Williams (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.3%
656,John Simon (NE),27,15,3.0,1,1,0,0,1,9,0.0,0.0,3.0%
657,Dee Ford (SF),11,2,2.0,1,0,1,0,0,6,0.0,0.0,17.1%
658,Trent Murphy (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.6%
659,Jadeveon Clowney (FA),41,18,9.5,2,0,2,2,1,16,0.0,0.0,24.9%
660,Lerentee McCray (JAC),1,2,1.5,1,0,0,0,0,13,0.0,0.0,15.0%
661,Alejandro Villanueva (PIT),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
662,Kerry Hyder Jr. (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
663,Matt Leo (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
